[209] train-err:0.005360 train-nlik:0.042311 valid-err:0.020300 valid-nlik:0.078654 test-err:0.018600 test-nlik:0.071546
[210] train-err:0.005280 train-nlik:0.042261 valid-err:0.020500 valid-nlik:0.078595 test-err:0.018800 test-nlik:0.071551
[211] train-err:0.005280 train-nlik:0.042188 valid-err:0.020600 valid-nlik:0.078523 test-err:0.018500 test-nlik:0.071526
[212] train-err:0.005220 train-nlik:0.042135 valid-err:0.020600 valid-nlik:0.078467 test-err:0.018500 test-nlik:0.071497
[213] train-err:0.005260 train-nlik:0.042083 valid-err:0.020400 valid-nlik:0.078430 test-err:0.018400 test-nlik:0.071465
[214] train-err:0.005200 train-nlik:0.042023 valid-err:0.020300 valid-nlik:0.078350 test-err:0.018500 test-nlik:0.071419
[215] train-err:0.005200 train-nlik:0.041973 valid-err:0.020300 valid-nlik:0.078292 test-err:0.018500 test-nlik:0.071382
[216] train-err:0.005160 train-nlik:0.041918 valid-err:0.020400 valid-nlik:0.078240 test-err:0.018500 test-nlik:0.071319
[217] train-err:0.005120 train-nlik:0.041847 valid-err:0.020300 valid-nlik:0.078190 test-err:0.018400 test-nlik:0.071260
[218] train-err:0.005160 train-nlik:0.041800 valid-err:0.020300 valid-nlik:0.078155 test-err:0.018400 test-nlik:0.071225
[219] train-err:0.005180 train-nlik:0.041762 valid-err:0.020400 valid-nlik:0.078151 test-err:0.018500 test-nlik:0.071208
[220] train-err:0.005200 train-nlik:0.041692 valid-err:0.020500 valid-nlik:0.078103 test-err:0.018500 test-nlik:0.071171
[221] train-err:0.005200 train-nlik:0.041632 valid-err:0.020600 valid-nlik:0.078081 test-err:0.018500 test-nlik:0.071174
[222] train-err:0.005180 train-nlik:0.041583 valid-err:0.020700 valid-nlik:0.078075 test-err:0.018500 test-nlik:0.071167
[223] train-err:0.005160 train-nlik:0.041576 valid-err:0.020900 valid-nlik:0.078108 test-err:0.018400 test-nlik:0.071192
[224] train-err:0.005200 train-nlik:0.041573 valid-err:0.020900 valid-nlik:0.078151 test-err:0.018400 test-nlik:0.071203
[225] train-err:0.005200 train-nlik:0.041533 valid-err:0.020900 valid-nlik:0.078138 test-err:0.018300 test-nlik:0.071176
[226] train-err:0.005220 train-nlik:0.041494 valid-err:0.021200 valid-nlik:0.078077 test-err:0.018400 test-nlik:0.071131
[227] train-err:0.005200 train-nlik:0.041475 valid-err:0.021100 valid-nlik:0.078022 test-err:0.018300 test-nlik:0.071007
[228] train-err:0.005180 train-nlik:0.041469 valid-err:0.021100 valid-nlik:0.078031 test-err:0.018300 test-nlik:0.070983
[229] train-err:0.005200 train-nlik:0.041450 valid-err:0.021100 valid-nlik:0.078003 test-err:0.018500 test-nlik:0.070973
[230] train-err:0.005180 train-nlik:0.041429 valid-err:0.021100 valid-nlik:0.078000 test-err:0.018500 test-nlik:0.070954
[231] train-err:0.005200 train-nlik:0.041413 valid-err:0.021200 valid-nlik:0.078003 test-err:0.018500 test-nlik:0.070963
[232] train-err:0.005160 train-nlik:0.041347 valid-err:0.021200 valid-nlik:0.077977 test-err:0.018500 test-nlik:0.070939
[233] train-err:0.005080 train-nlik:0.041294 valid-err:0.021200 valid-nlik:0.077952 test-err:0.018500 test-nlik:0.070907
[234] train-err:0.005020 train-nlik:0.041225 valid-err:0.021100 valid-nlik:0.077927 test-err:0.018500 test-nlik:0.070886
[235] train-err:0.005020 train-nlik:0.041183 valid-err:0.021000 valid-nlik:0.077918 test-err:0.018500 test-nlik:0.070883
[236] train-err:0.005000 train-nlik:0.041119 valid-err:0.021000 valid-nlik:0.077881 test-err:0.018500 test-nlik:0.070886
[237] train-err:0.004960 train-nlik:0.041073 valid-err:0.021000 valid-nlik:0.077864 test-err:0.018500 test-nlik:0.070895
[238] train-err:0.004960 train-nlik:0.041007 valid-err:0.020700 valid-nlik:0.077844 test-err:0.018600 test-nlik:0.070860
[239] train-err:0.004920 train-nlik:0.040960 valid-err:0.021000 valid-nlik:0.077830 test-err:0.018600 test-nlik:0.070842
[240] train-err:0.004900 train-nlik:0.040888 valid-err:0.020900 valid-nlik:0.077789 test-err:0.018800 test-nlik:0.070803
[241] train-err:0.004860 train-nlik:0.040821 valid-err:0.020900 valid-nlik:0.077744 test-err:0.018800 test-nlik:0.070783
[242] train-err:0.004800 train-nlik:0.040762 valid-err:0.021000 valid-nlik:0.077705 test-err:0.018900 test-nlik:0.070753
[243] train-err:0.004840 train-nlik:0.040712 valid-err:0.021100 valid-nlik:0.077681 test-err:0.018800 test-nlik:0.070721
[244] train-err:0.004760 train-nlik:0.040663 valid-err:0.021100 valid-nlik:0.077687 test-err:0.018600 test-nlik:0.070670
[245] train-err:0.004700 train-nlik:0.040603 valid-err:0.021000 valid-nlik:0.077691 test-err:0.018500 test-nlik:0.070616
[246] train-err:0.004740 train-nlik:0.040560 valid-err:0.020800 valid-nlik:0.077692 test-err:0.018500 test-nlik:0.070600
[247] train-err:0.004700 train-nlik:0.040494 valid-err:0.020500 valid-nlik:0.077669 test-err:0.018500 test-nlik:0.070561
[248] train-err:0.004700 train-nlik:0.040444 valid-err:0.020500 valid-nlik:0.077639 test-err:0.018500 test-nlik:0.070527
[249] train-err:0.004680 train-nlik:0.040390 valid-err:0.020400 valid-nlik:0.077616 test-err:0.018400 test-nlik:0.070507
[250] train-err:0.004700 train-nlik:0.040341 valid-err:0.020400 valid-nlik:0.077608 test-err:0.018300 test-nlik:0.070514
[251] train-err:0.004700 train-nlik:0.040297 valid-err:0.020600 valid-nlik:0.077604 test-err:0.018400 test-nlik:0.070530
[252] train-err:0.004660 train-nlik:0.040249 valid-err:0.020700 valid-nlik:0.077580 test-err:0.018400 test-nlik:0.070511
[253] train-err:0.004600 train-nlik:0.040205 valid-err:0.020600 valid-nlik:0.077541 test-err:0.018500 test-nlik:0.070491
[254] train-err:0.004640 train-nlik:0.040168 valid-err:0.020600 valid-nlik:0.077521 test-err:0.018400 test-nlik:0.070476
[255] train-err:0.004620 train-nlik:0.040116 valid-err:0.020500 valid-nlik:0.077512 test-err:0.018400 test-nlik:0.070474
[256] train-err:0.004600 train-nlik:0.040071 valid-err:0.020500 valid-nlik:0.077498 test-err:0.018400 test-nlik:0.070460
[257] train-err:0.004600 train-nlik:0.040023 valid-err:0.020300 valid-nlik:0.077469 test-err:0.018400 test-nlik:0.070464
[258] train-err:0.004540 train-nlik:0.039976 valid-err:0.020200 valid-nlik:0.077427 test-err:0.018400 test-nlik:0.070450
[259] train-err:0.004500 train-nlik:0.039921 valid-err:0.020200 valid-nlik:0.077373 test-err:0.018400 test-nlik:0.070444
[260] train-err:0.004500 train-nlik:0.039872 valid-err:0.020300 valid-nlik:0.077340 test-err:0.018400 test-nlik:0.070455
[261] train-err:0.004480 train-nlik:0.039823 valid-err:0.020200 valid-nlik:0.077281 test-err:0.018200 test-nlik:0.070456
[262] train-err:0.004460 train-nlik:0.039774 valid-err:0.020200 valid-nlik:0.077245 test-err:0.018300 test-nlik:0.070440
[263] train-err:0.004460 train-nlik:0.039728 valid-err:0.020100 valid-nlik:0.077209 test-err:0.018200 test-nlik:0.070434
[264] train-err:0.004400 train-nlik:0.039668 valid-err:0.020000 valid-nlik:0.077171 test-err:0.018100 test-nlik:0.070421
[265] train-err:0.004380 train-nlik:0.039618 valid-err:0.020100 valid-nlik:0.077126 test-err:0.018000 test-nlik:0.070401
[266] train-err:0.004360 train-nlik:0.039595 valid-err:0.020000 valid-nlik:0.077092 test-err:0.017800 test-nlik:0.070391
[267] train-err:0.004240 train-nlik:0.039581 valid-err:0.020000 valid-nlik:0.077076 test-err:0.017800 test-nlik:0.070368
[268] train-err:0.004280 train-nlik:0.039561 valid-err:0.019800 valid-nlik:0.077078 test-err:0.017900 test-nlik:0.070353
[269] train-err:0.004260 train-nlik:0.039523 valid-err:0.019800 valid-nlik:0.077058 test-err:0.017900 test-nlik:0.070328
[270] train-err:0.004240 train-nlik:0.039501 valid-err:0.019800 valid-nlik:0.077042 test-err:0.017900 test-nlik:0.070326
[271] train-err:0.004260 train-nlik:0.039489 valid-err:0.019900 valid-nlik:0.077023 test-err:0.017600 test-nlik:0.070334
[272] train-err:0.004260 train-nlik:0.039468 valid-err:0.019900 valid-nlik:0.077020 test-err:0.017700 test-nlik:0.070317
[273] train-err:0.004280 train-nlik:0.039429 valid-err:0.019900 valid-nlik:0.077011 test-err:0.017500 test-nlik:0.070245
[274] train-err:0.004280 train-nlik:0.039414 valid-err:0.019900 valid-nlik:0.077028 test-err:0.017500 test-nlik:0.070216
[275] train-err:0.004300 train-nlik:0.039388 valid-err:0.019900 valid-nlik:0.077036 test-err:0.017500 test-nlik:0.070198
[276] train-err:0.004340 train-nlik:0.039338 valid-err:0.020000 valid-nlik:0.077007 test-err:0.017500 test-nlik:0.070146
[277] train-err:0.004240 train-nlik:0.039283 valid-err:0.019900 valid-nlik:0.076982 test-err:0.017500 test-nlik:0.070101
[278] train-err:0.004220 train-nlik:0.039224 valid-err:0.019800 valid-nlik:0.076947 test-err:0.017400 test-nlik:0.070073
[279] train-err:0.004240 train-nlik:0.039174 valid-err:0.019800 valid-nlik:0.076924 test-err:0.017500 test-nlik:0.070020
[280] train-err:0.004200 train-nlik:0.039131 valid-err:0.019800 valid-nlik:0.076912 test-err:0.017400 test-nlik:0.069963
[281] train-err:0.004180 train-nlik:0.039080 valid-err:0.019800 valid-nlik:0.076900 test-err:0.017300 test-nlik:0.069925
[282] train-err:0.004180 train-nlik:0.039031 valid-err:0.019800 valid-nlik:0.076883 test-err:0.017300 test-nlik:0.069907
[283] train-err:0.004180 train-nlik:0.038991 valid-err:0.019800 valid-nlik:0.076862 test-err:0.017300 test-nlik:0.069896
[284] train-err:0.004200 train-nlik:0.038957 valid-err:0.019800 valid-nlik:0.076849 test-err:0.017100 test-nlik:0.069874
[285] train-err:0.004200 train-nlik:0.038912 valid-err:0.019800 valid-nlik:0.076827 test-err:0.017000 test-nlik:0.069843
[286] train-err:0.004120 train-nlik:0.038848 valid-err:0.019800 valid-nlik:0.076836 test-err:0.017000 test-nlik:0.069817
[287] train-err:0.004160 train-nlik:0.038799 valid-err:0.020000 valid-nlik:0.076822 test-err:0.017100 test-nlik:0.069778
[288] train-err:0.004140 train-nlik:0.038751 valid-err:0.020000 valid-nlik:0.076793 test-err:0.017100 test-nlik:0.069751
[289] train-err:0.004180 train-nlik:0.038705 valid-err:0.020000 valid-nlik:0.076773 test-err:0.017100 test-nlik:0.069719
[290] train-err:0.004200 train-nlik:0.038675 valid-err:0.020100 valid-nlik:0.076746 test-err:0.017100 test-nlik:0.069682
[291] train-err:0.004200 train-nlik:0.038636 valid-err:0.020200 valid-nlik:0.076726 test-err:0.017000 test-nlik:0.069636
[292] train-err:0.004220 train-nlik:0.038596 valid-err:0.020200 valid-nlik:0.076714 test-err:0.016900 test-nlik:0.069608
[293] train-err:0.004220 train-nlik:0.038572 valid-err:0.020000 valid-nlik:0.076726 test-err:0.017000 test-nlik:0.069602
[294] train-err:0.004220 train-nlik:0.038560 valid-err:0.020000 valid-nlik:0.076737 test-err:0.017100 test-nlik:0.069598
[295] train-err:0.004240 train-nlik:0.038540 valid-err:0.019900 valid-nlik:0.076748 test-err:0.017100 test-nlik:0.069600
[296] train-err:0.004240 train-nlik:0.038504 valid-err:0.019900 valid-nlik:0.076739 test-err:0.017100 test-nlik:0.069586
[297] train-err:0.004200 train-nlik:0.038489 valid-err:0.019900 valid-nlik:0.076740 test-err:0.017100 test-nlik:0.069611
[298] train-err:0.004240 train-nlik:0.038450 valid-err:0.020200 valid-nlik:0.076725 test-err:0.017100 test-nlik:0.069602
[299] train-err:0.004180 train-nlik:0.038408 valid-err:0.020200 valid-nlik:0.076721 test-err:0.017100 test-nlik:0.069576
[300] train-err:0.004140 train-nlik:0.038373 valid-err:0.020200 valid-nlik:0.076705 test-err:0.017100 test-nlik:0.069558
[301] train-err:0.004140 train-nlik:0.038335 valid-err:0.020200 valid-nlik:0.076692 test-err:0.017100 test-nlik:0.069538
[302] train-err:0.004120 train-nlik:0.038303 valid-err:0.020100 valid-nlik:0.076693 test-err:0.017200 test-nlik:0.069521
[303] train-err:0.004140 train-nlik:0.038269 valid-err:0.020200 valid-nlik:0.076694 test-err:0.017200 test-nlik:0.069511
[304] train-err:0.004080 train-nlik:0.038218 valid-err:0.020200 valid-nlik:0.076683 test-err:0.017200 test-nlik:0.069502
[305] train-err:0.004080 train-nlik:0.038178 valid-err:0.020200 valid-nlik:0.076690 test-err:0.017000 test-nlik:0.069499
[306] train-err:0.004020 train-nlik:0.038161 valid-err:0.020100 valid-nlik:0.076700 test-err:0.017000 test-nlik:0.069513
[307] train-err:0.004000 train-nlik:0.038135 valid-err:0.020200 valid-nlik:0.076691 test-err:0.017000 test-nlik:0.069511
[308] train-err:0.004000 train-nlik:0.038110 valid-err:0.020300 valid-nlik:0.076689 test-err:0.017000 test-nlik:0.069498
[309] train-err:0.003980 train-nlik:0.038097 valid-err:0.020200 valid-nlik:0.076681 test-err:0.017000 test-nlik:0.069493
[310] train-err:0.004020 train-nlik:0.038111 valid-err:0.020100 valid-nlik:0.076709 test-err:0.017100 test-nlik:0.069493
[311] train-err:0.004000 train-nlik:0.038104 valid-err:0.020300 valid-nlik:0.076715 test-err:0.017200 test-nlik:0.069473
[312] train-err:0.003980 train-nlik:0.038091 valid-err:0.020300 valid-nlik:0.076719 test-err:0.017300 test-nlik:0.069482
[313] train-err:0.003940 train-nlik:0.038061 valid-err:0.020300 valid-nlik:0.076680 test-err:0.017300 test-nlik:0.069477
[314] train-err:0.003920 train-nlik:0.038042 valid-err:0.020000 valid-nlik:0.076654 test-err:0.017200 test-nlik:0.069458
[315] train-err:0.003900 train-nlik:0.038002 valid-err:0.020000 valid-nlik:0.076630 test-err:0.017100 test-nlik:0.069448
[316] train-err:0.003920 train-nlik:0.037972 valid-err:0.019900 valid-nlik:0.076624 test-err:0.017100 test-nlik:0.069423
[317] train-err:0.003900 train-nlik:0.037924 valid-err:0.019900 valid-nlik:0.076599 test-err:0.017200 test-nlik:0.069400
[318] train-err:0.003880 train-nlik:0.037890 valid-err:0.019900 valid-nlik:0.076583 test-err:0.016900 test-nlik:0.069376
[319] train-err:0.003860 train-nlik:0.037859 valid-err:0.020000 valid-nlik:0.076578 test-err:0.016900 test-nlik:0.069362
[320] train-err:0.003900 train-nlik:0.037825 valid-err:0.020000 valid-nlik:0.076575 test-err:0.017000 test-nlik:0.069325
[321] train-err:0.003840 train-nlik:0.037796 valid-err:0.020000 valid-nlik:0.076579 test-err:0.017100 test-nlik:0.069328
[322] train-err:0.003840 train-nlik:0.037775 valid-err:0.020000 valid-nlik:0.076584 test-err:0.016800 test-nlik:0.069261
[323] train-err:0.003840 train-nlik:0.037751 valid-err:0.019900 valid-nlik:0.076571 test-err:0.016900 test-nlik:0.069239
[324] train-err:0.003840 train-nlik:0.037731 valid-err:0.019800 valid-nlik:0.076572 test-err:0.016800 test-nlik:0.069261
[325] train-err:0.003800 train-nlik:0.037702 valid-err:0.020000 valid-nlik:0.076564 test-err:0.016800 test-nlik:0.069246
[326] train-err:0.003800 train-nlik:0.037688 valid-err:0.020000 valid-nlik:0.076569 test-err:0.016700 test-nlik:0.069240
[327] train-err:0.003800 train-nlik:0.037658 valid-err:0.019800 valid-nlik:0.076549 test-err:0.016800 test-nlik:0.069226
[328] train-err:0.003800 train-nlik:0.037642 valid-err:0.019800 valid-nlik:0.076521 test-err:0.017000 test-nlik:0.069192
[329] train-err:0.003780 train-nlik:0.037605 valid-err:0.019900 valid-nlik:0.076477 test-err:0.016800 test-nlik:0.069151
[330] train-err:0.003800 train-nlik:0.037574 valid-err:0.020000 valid-nlik:0.076457 test-err:0.016700 test-nlik:0.069125
[331] train-err:0.003780 train-nlik:0.037548 valid-err:0.020100 valid-nlik:0.076420 test-err:0.016600 test-nlik:0.069115
[332] train-err:0.003780 train-nlik:0.037511 valid-err:0.020100 valid-nlik:0.076370 test-err:0.016600 test-nlik:0.069079
[333] train-err:0.003760 train-nlik:0.037472 valid-err:0.019900 valid-nlik:0.076339 test-err:0.016800 test-nlik:0.069030
[334] train-err:0.003780 train-nlik:0.037436 valid-err:0.020000 valid-nlik:0.076268 test-err:0.016800 test-nlik:0.068994
[335] train-err:0.003760 train-nlik:0.037418 valid-err:0.020100 valid-nlik:0.076221 test-err:0.016900 test-nlik:0.068947
[336] train-err:0.003760 train-nlik:0.037412 valid-err:0.020100 valid-nlik:0.076199 test-err:0.016800 test-nlik:0.068937
[337] train-err:0.003740 train-nlik:0.037394 valid-err:0.020100 valid-nlik:0.076176 test-err:0.017000 test-nlik:0.068914
[338] train-err:0.003740 train-nlik:0.037362 valid-err:0.020100 valid-nlik:0.076149 test-err:0.016900 test-nlik:0.068888
[339] train-err:0.003760 train-nlik:0.037334 valid-err:0.020000 valid-nlik:0.076139 test-err:0.016900 test-nlik:0.068849
[340] train-err:0.003760 train-nlik:0.037300 valid-err:0.020000 valid-nlik:0.076117 test-err:0.016800 test-nlik:0.068806
[341] train-err:0.003700 train-nlik:0.037269 valid-err:0.020200 valid-nlik:0.076105 test-err:0.016800 test-nlik:0.068772
[342] train-err:0.003700 train-nlik:0.037248 valid-err:0.020000 valid-nlik:0.076113 test-err:0.016600 test-nlik:0.068760
[343] train-err:0.003720 train-nlik:0.037227 valid-err:0.020000 valid-nlik:0.076106 test-err:0.016800 test-nlik:0.068760
[344] train-err:0.003700 train-nlik:0.037201 valid-err:0.020000 valid-nlik:0.076099 test-err:0.016800 test-nlik:0.068746
[345] train-err:0.003680 train-nlik:0.037176 valid-err:0.020100 valid-nlik:0.076079 test-err:0.016800 test-nlik:0.068737
[346] train-err:0.003680 train-nlik:0.037137 valid-err:0.020100 valid-nlik:0.076066 test-err:0.016800 test-nlik:0.068709
[347] train-err:0.003700 train-nlik:0.037116 valid-err:0.020000 valid-nlik:0.076059 test-err:0.016800 test-nlik:0.068678
[348] train-err:0.003720 train-nlik:0.037096 valid-err:0.020000 valid-nlik:0.076046 test-err:0.016800 test-nlik:0.068658
[349] train-err:0.003720 train-nlik:0.037073 valid-err:0.020000 valid-nlik:0.076031 test-err:0.016800 test-nlik:0.068641
[350] train-err:0.003700 train-nlik:0.037067 valid-err:0.020000 valid-nlik:0.076029 test-err:0.016800 test-nlik:0.068632
[351] train-err:0.003700 train-nlik:0.037043 valid-err:0.020000 valid-nlik:0.076014 test-err:0.016800 test-nlik:0.068594
[352] train-err:0.003700 train-nlik:0.037012 valid-err:0.020000 valid-nlik:0.076003 test-err:0.016800 test-nlik:0.068560
[353] train-err:0.003700 train-nlik:0.036975 valid-err:0.020100 valid-nlik:0.075972 test-err:0.016900 test-nlik:0.068521
[354] train-err:0.003660 train-nlik:0.036941 valid-err:0.019900 valid-nlik:0.075936 test-err:0.016900 test-nlik:0.068504
[355] train-err:0.003640 train-nlik:0.036903 valid-err:0.019900 valid-nlik:0.075898 test-err:0.016800 test-nlik:0.068482
[356] train-err:0.003640 train-nlik:0.036868 valid-err:0.020000 valid-nlik:0.075888 test-err:0.016800 test-nlik:0.068457
[357] train-err:0.003580 train-nlik:0.036830 valid-err:0.020000 valid-nlik:0.075871 test-err:0.016800 test-nlik:0.068448
[358] train-err:0.003560 train-nlik:0.036784 valid-err:0.020000 valid-nlik:0.075853 test-err:0.016800 test-nlik:0.068423
[359] train-err:0.003560 train-nlik:0.036746 valid-err:0.020000 valid-nlik:0.075845 test-err:0.017000 test-nlik:0.068394
[360] train-err:0.003580 train-nlik:0.036710 valid-err:0.019900 valid-nlik:0.075837 test-err:0.017100 test-nlik:0.068362
[361] train-err:0.003540 train-nlik:0.036668 valid-err:0.020000 valid-nlik:0.075835 test-err:0.017100 test-nlik:0.068344
[362] train-err:0.003520 train-nlik:0.036630 valid-err:0.019900 valid-nlik:0.075828 test-err:0.017100 test-nlik:0.068328
[363] train-err:0.003540 train-nlik:0.036598 valid-err:0.019800 valid-nlik:0.075829 test-err:0.017200 test-nlik:0.068313
[364] train-err:0.003520 train-nlik:0.036563 valid-err:0.019900 valid-nlik:0.075826 test-err:0.017200 test-nlik:0.068276
[365] train-err:0.003500 train-nlik:0.036541 valid-err:0.019900 valid-nlik:0.075831 test-err:0.017200 test-nlik:0.068244
[366] train-err:0.003460 train-nlik:0.036508 valid-err:0.019900 valid-nlik:0.075802 test-err:0.017200 test-nlik:0.068211
[367] train-err:0.003460 train-nlik:0.036487 valid-err:0.019900 valid-nlik:0.075809 test-err:0.017200 test-nlik:0.068173
[368] train-err:0.003460 train-nlik:0.036458 valid-err:0.019900 valid-nlik:0.075799 test-err:0.017200 test-nlik:0.068138
[369] train-err:0.003460 train-nlik:0.036428 valid-err:0.019900 valid-nlik:0.075784 test-err:0.017100 test-nlik:0.068095
[370] train-err:0.003460 train-nlik:0.036398 valid-err:0.019900 valid-nlik:0.075761 test-err:0.017100 test-nlik:0.068071
[371] train-err:0.003440 train-nlik:0.036401 valid-err:0.019900 valid-nlik:0.075773 test-err:0.017100 test-nlik:0.068075
[372] train-err:0.003440 train-nlik:0.036368 valid-err:0.019900 valid-nlik:0.075764 test-err:0.017100 test-nlik:0.068051
[373] train-err:0.003400 train-nlik:0.036342 valid-err:0.020000 valid-nlik:0.075757 test-err:0.017200 test-nlik:0.068035
[374] train-err:0.003420 train-nlik:0.036306 valid-err:0.020000 valid-nlik:0.075739 test-err:0.017100 test-nlik:0.068018
[375] train-err:0.003420 train-nlik:0.036281 valid-err:0.019900 valid-nlik:0.075745 test-err:0.017200 test-nlik:0.067993
[376] train-err:0.003360 train-nlik:0.036247 valid-err:0.019900 valid-nlik:0.075733 test-err:0.017100 test-nlik:0.067971
[377] train-err:0.003340 train-nlik:0.036207 valid-err:0.020100 valid-nlik:0.075712 test-err:0.017100 test-nlik:0.067949
[378] train-err:0.003340 train-nlik:0.036168 valid-err:0.020000 valid-nlik:0.075692 test-err:0.017000 test-nlik:0.067915
[379] train-err:0.003320 train-nlik:0.036129 valid-err:0.020100 valid-nlik:0.075683 test-err:0.017100 test-nlik:0.067884
[380] train-err:0.003320 train-nlik:0.036098 valid-err:0.020000 valid-nlik:0.075675 test-err:0.017000 test-nlik:0.067868
[381] train-err:0.003300 train-nlik:0.036068 valid-err:0.019900 valid-nlik:0.075683 test-err:0.016900 test-nlik:0.067838
[382] train-err:0.003320 train-nlik:0.036033 valid-err:0.020000 valid-nlik:0.075674 test-err:0.016900 test-nlik:0.067816
[383] train-err:0.003280 train-nlik:0.036006 valid-err:0.019800 valid-nlik:0.075671 test-err:0.016900 test-nlik:0.067788
[384] train-err:0.003300 train-nlik:0.035970 valid-err:0.019800 valid-nlik:0.075644 test-err:0.017000 test-nlik:0.067753
[385] train-err:0.003300 train-nlik:0.035937 valid-err:0.019700 valid-nlik:0.075628 test-err:0.017000 test-nlik:0.067731
[386] train-err:0.003280 train-nlik:0.035902 valid-err:0.019700 valid-nlik:0.075620 test-err:0.017000 test-nlik:0.067709
[387] train-err:0.003280 train-nlik:0.035871 valid-err:0.019800 valid-nlik:0.075619 test-err:0.017100 test-nlik:0.067692
[388] train-err:0.003240 train-nlik:0.035855 valid-err:0.019900 valid-nlik:0.075605 test-err:0.017000 test-nlik:0.067700
[389] train-err:0.003260 train-nlik:0.035831 valid-err:0.020000 valid-nlik:0.075593 test-err:0.017000 test-nlik:0.067703
[390] train-err:0.003260 train-nlik:0.035805 valid-err:0.020000 valid-nlik:0.075576 test-err:0.017000 test-nlik:0.067680
[391] train-err:0.003260 train-nlik:0.035793 valid-err:0.020000 valid-nlik:0.075556 test-err:0.017100 test-nlik:0.067672
[392] train-err:0.003260 train-nlik:0.035772 valid-err:0.020000 valid-nlik:0.075550 test-err:0.017200 test-nlik:0.067654
[393] train-err:0.003300 train-nlik:0.035744 valid-err:0.020000 valid-nlik:0.075521 test-err:0.017000 test-nlik:0.067625
[394] train-err:0.003280 train-nlik:0.035738 valid-err:0.020000 valid-nlik:0.075519 test-err:0.017000 test-nlik:0.067616
[395] train-err:0.003280 train-nlik:0.035721 valid-err:0.019800 valid-nlik:0.075490 test-err:0.016800 test-nlik:0.067608
[396] train-err:0.003300 train-nlik:0.035702 valid-err:0.020000 valid-nlik:0.075480 test-err:0.017000 test-nlik:0.067594
[397] train-err:0.003300 train-nlik:0.035686 valid-err:0.020000 valid-nlik:0.075476 test-err:0.017000 test-nlik:0.067581
[398] train-err:0.003280 train-nlik:0.035663 valid-err:0.019900 valid-nlik:0.075467 test-err:0.017000 test-nlik:0.067565
[399] train-err:0.003280 train-nlik:0.035627 valid-err:0.019800 valid-nlik:0.075444 test-err:0.016900 test-nlik:0.067539
[400] train-err:0.003300 train-nlik:0.035594 valid-err:0.019600 valid-nlik:0.075417 test-err:0.016900 test-nlik:0.067522
[401] train-err:0.003300 train-nlik:0.035566 valid-err:0.019700 valid-nlik:0.075387 test-err:0.016900 test-nlik:0.067513
[402] train-err:0.003260 train-nlik:0.035550 valid-err:0.019600 valid-nlik:0.075359 test-err:0.016900 test-nlik:0.067509
[403] train-err:0.003260 train-nlik:0.035546 valid-err:0.019500 valid-nlik:0.075355 test-err:0.016900 test-nlik:0.067515
[404] train-err:0.003300 train-nlik:0.035534 valid-err:0.019400 valid-nlik:0.075325 test-err:0.016900 test-nlik:0.067529
[405] train-err:0.003260 train-nlik:0.035517 valid-err:0.019400 valid-nlik:0.075248 test-err:0.017000 test-nlik:0.067541
[406] train-err:0.003300 train-nlik:0.035490 valid-err:0.019500 valid-nlik:0.075210 test-err:0.016900 test-nlik:0.067532
[407] train-err:0.003280 train-nlik:0.035467 valid-err:0.019500 valid-nlik:0.075183 test-err:0.016900 test-nlik:0.067516
[408] train-err:0.003280 train-nlik:0.035447 valid-err:0.019400 valid-nlik:0.075150 test-err:0.016800 test-nlik:0.067496
[409] train-err:0.003260 train-nlik:0.035426 valid-err:0.019400 valid-nlik:0.075109 test-err:0.016800 test-nlik:0.067463
[410] train-err:0.003260 train-nlik:0.035407 valid-err:0.019500 valid-nlik:0.075090 test-err:0.017000 test-nlik:0.067442
[411] train-err:0.003260 train-nlik:0.035378 valid-err:0.019600 valid-nlik:0.075071 test-err:0.016900 test-nlik:0.067408
[412] train-err:0.003260 train-nlik:0.035342 valid-err:0.019600 valid-nlik:0.075053 test-err:0.017000 test-nlik:0.067377
[413] train-err:0.003260 train-nlik:0.035316 valid-err:0.019500 valid-nlik:0.075039 test-err:0.016800 test-nlik:0.067364
[414] train-err:0.003260 train-nlik:0.035297 valid-err:0.019400 valid-nlik:0.075023 test-err:0.016800 test-nlik:0.067359
[415] train-err:0.003260 train-nlik:0.035283 valid-err:0.019400 valid-nlik:0.075011 test-err:0.016800 test-nlik:0.067349
[416] train-err:0.003260 train-nlik:0.035250 valid-err:0.019300 valid-nlik:0.074992 test-err:0.016600 test-nlik:0.067324
[417] train-err:0.003220 train-nlik:0.035227 valid-err:0.019400 valid-nlik:0.074985 test-err:0.016600 test-nlik:0.067310
[418] train-err:0.003200 train-nlik:0.035198 valid-err:0.019500 valid-nlik:0.074977 test-err:0.016800 test-nlik:0.067295
[419] train-err:0.003200 train-nlik:0.035173 valid-err:0.019500 valid-nlik:0.074966 test-err:0.016700 test-nlik:0.067278
[420] train-err:0.003220 train-nlik:0.035145 valid-err:0.019600 valid-nlik:0.074965 test-err:0.016700 test-nlik:0.067266
[421] train-err:0.003220 train-nlik:0.035124 valid-err:0.019600 valid-nlik:0.074953 test-err:0.016700 test-nlik:0.067259
[422] train-err:0.003220 train-nlik:0.035103 valid-err:0.019600 valid-nlik:0.074940 test-err:0.016600 test-nlik:0.067243
[423] train-err:0.003220 train-nlik:0.035083 valid-err:0.019500 valid-nlik:0.074929 test-err:0.016600 test-nlik:0.067234
